text,label
C-117089 PartyA_32 PartyB_142,HighRisk
C-101924 PartyA_233 PartyB_142,MediumRisk
C-113274 PartyA_271 PartyB_16,MediumRisk
C-122971 PartyA_278 PartyB_131,HighRisk
C-113214 PartyA_25 PartyB_266,MediumRisk
C-122522 PartyA_191 PartyB_134,HighRisk
C-106208 PartyA_203 PartyB_241,LowRisk
C-109543 PartyA_267 PartyB_154,MediumRisk
C-111370 PartyA_246 PartyB_109,MediumRisk
C-118104 PartyA_269 PartyB_275,MediumRisk
C-105161 PartyA_1 PartyB_237,MediumRisk
C-113298 PartyA_149 PartyB_4,MediumRisk
C-109058 PartyA_283 PartyB_159,MediumRisk
C-105819 PartyA_133 PartyB_274,HighRisk
C-123144 PartyA_105 PartyB_102,HighRisk
C-114088 PartyA_13 PartyB_234,LowRisk
C-104301 PartyA_77 PartyB_184,MediumRisk
C-115074 PartyA_148 PartyB_287,HighRisk
C-117541 PartyA_40 PartyB_146,MediumRisk
C-110641 PartyA_300 PartyB_54,MediumRisk
C-109377 PartyA_222 PartyB_233,MediumRisk
C-105936 PartyA_114 PartyB_173,MediumRisk
C-113888 PartyA_67 PartyB_298,HighRisk
C-100260 PartyA_125 PartyB_265,MediumRisk
C-118488 PartyA_198 PartyB_41,MediumRisk
C-116266 PartyA_143 PartyB_17,LowRisk
C-118956 PartyA_296 PartyB_71,MediumRisk
C-112806 PartyA_146 PartyB_60,HighRisk
C-121268 PartyA_97 PartyB_39,MediumRisk
C-101091 PartyA_300 PartyB_207,MediumRisk
C-114575 PartyA_140 PartyB_283,MediumRisk
C-106931 PartyA_234 PartyB_254,LowRisk
C-104649 PartyA_136 PartyB_9,MediumRisk
C-117846 PartyA_67 PartyB_126,HighRisk
C-120569 PartyA_255 PartyB_77,MediumRisk
C-115224 PartyA_283 PartyB_208,MediumRisk
C-107142 PartyA_69 PartyB_38,HighRisk
C-109025 PartyA_65 PartyB_11,HighRisk
C-108961 PartyA_200 PartyB_87,MediumRisk
C-116635 PartyA_17 PartyB_156,MediumRisk
C-109444 PartyA_132 PartyB_98,MediumRisk
C-118598 PartyA_256 PartyB_79,MediumRisk
C-116214 PartyA_268 PartyB_247,HighRisk
C-114718 PartyA_136 PartyB_149,MediumRisk
C-120516 PartyA_275 PartyB_101,MediumRisk
C-109090 PartyA_282 PartyB_27,MediumRisk
C-100532 PartyA_105 PartyB_34,HighRisk
C-102417 PartyA_216 PartyB_255,MediumRisk
C-104041 PartyA_181 PartyB_212,MediumRisk
C-104676 PartyA_167 PartyB_285,MediumRisk
C-102921 PartyA_155 PartyB_57,LowRisk
C-118684 PartyA_170 PartyB_5,LowRisk
C-102249 PartyA_229 PartyB_89,MediumRisk
C-105479 PartyA_215 PartyB_235,MediumRisk
C-116065 PartyA_102 PartyB_216,MediumRisk
C-114751 PartyA_36 PartyB_155,LowRisk
C-112756 PartyA_176 PartyB_132,MediumRisk
C-123414 PartyA_281 PartyB_64,HighRisk
C-109457 PartyA_120 PartyB_168,MediumRisk
C-101718 PartyA_31 PartyB_194,MediumRisk
C-105273 PartyA_262 PartyB_191,MediumRisk
C-114102 PartyA_18 PartyB_82,HighRisk
C-102459 PartyA_27 PartyB_271,HighRisk
C-106793 PartyA_296 PartyB_232,HighRisk
C-110547 PartyA_218 PartyB_6,HighRisk
C-108621 PartyA_213 PartyB_175,HighRisk
C-111158 PartyA_93 PartyB_2,MediumRisk
C-121154 PartyA_26 PartyB_56,HighRisk
C-114314 PartyA_258 PartyB_225,LowRisk
C-113402 PartyA_242 PartyB_39,MediumRisk
C-122429 PartyA_81 PartyB_98,HighRisk
C-116206 PartyA_70 PartyB_299,HighRisk
C-100759 PartyA_150 PartyB_227,HighRisk
C-120146 PartyA_145 PartyB_107,HighRisk
C-116222 PartyA_143 PartyB_124,MediumRisk
C-103338 PartyA_108 PartyB_110,LowRisk
C-115597 PartyA_74 PartyB_160,MediumRisk
C-111200 PartyA_22 PartyB_273,MediumRisk
C-122664 PartyA_15 PartyB_47,MediumRisk
C-106060 PartyA_137 PartyB_201,HighRisk
C-111942 PartyA_207 PartyB_74,HighRisk
C-117425 PartyA_96 PartyB_7,MediumRisk
C-106621 PartyA_217 PartyB_50,HighRisk
C-119261 PartyA_106 PartyB_87,MediumRisk
C-121244 PartyA_102 PartyB_161,MediumRisk
C-107470 PartyA_26 PartyB_223,MediumRisk
C-103691 PartyA_46 PartyB_5,HighRisk
C-105767 PartyA_160 PartyB_37,HighRisk
C-104395 PartyA_3 PartyB_180,HighRisk
C-106205 PartyA_6 PartyB_59,MediumRisk
C-102903 PartyA_279 PartyB_204,HighRisk
C-101839 PartyA_268 PartyB_8,HighRisk
C-112186 PartyA_196 PartyB_27,HighRisk
C-113656 PartyA_36 PartyB_297,MediumRisk
C-122463 PartyA_62 PartyB_238,HighRisk
C-119720 PartyA_107 PartyB_40,MediumRisk
C-116337 PartyA_70 PartyB_267,MediumRisk
C-106758 PartyA_30 PartyB_42,MediumRisk
C-103339 PartyA_225 PartyB_8,MediumRisk
C-105212 PartyA_43 PartyB_79,MediumRisk
C-113661 PartyA_18 PartyB_28,MediumRisk
C-100620 PartyA_186 PartyB_277,MediumRisk
C-101656 PartyA_235 PartyB_214,MediumRisk
C-102628 PartyA_245 PartyB_246,MediumRisk
C-120965 PartyA_224 PartyB_15,HighRisk
C-122099 PartyA_283 PartyB_52,MediumRisk
C-116658 PartyA_247 PartyB_99,HighRisk
C-110903 PartyA_128 PartyB_180,MediumRisk
C-101999 PartyA_202 PartyB_274,MediumRisk
C-113182 PartyA_205 PartyB_55,MediumRisk
C-119871 PartyA_121 PartyB_145,HighRisk
C-103881 PartyA_106 PartyB_277,HighRisk
C-116908 PartyA_97 PartyB_4,MediumRisk
C-104215 PartyA_281 PartyB_12,MediumRisk
C-118687 PartyA_197 PartyB_145,MediumRisk
C-120006 PartyA_210 PartyB_175,MediumRisk
C-111514 PartyA_75 PartyB_214,MediumRisk
C-107224 PartyA_230 PartyB_285,HighRisk
C-101723 PartyA_33 PartyB_235,HighRisk
C-105747 PartyA_114 PartyB_130,LowRisk
C-106104 PartyA_187 PartyB_280,LowRisk
C-122277 PartyA_298 PartyB_170,MediumRisk
C-108814 PartyA_32 PartyB_90,HighRisk
C-102407 PartyA_289 PartyB_226,MediumRisk
C-112507 PartyA_259 PartyB_104,HighRisk
C-103465 PartyA_76 PartyB_50,MediumRisk
C-113369 PartyA_219 PartyB_240,HighRisk
C-110897 PartyA_278 PartyB_110,MediumRisk
C-110363 PartyA_154 PartyB_62,HighRisk
C-124666 PartyA_15 PartyB_186,MediumRisk
C-121826 PartyA_295 PartyB_213,HighRisk
C-117158 PartyA_108 PartyB_135,MediumRisk
C-122885 PartyA_131 PartyB_46,MediumRisk
C-100443 PartyA_130 PartyB_158,MediumRisk
C-113725 PartyA_255 PartyB_170,HighRisk
C-116942 PartyA_20 PartyB_14,MediumRisk
C-100972 PartyA_164 PartyB_76,HighRisk
C-100376 PartyA_46 PartyB_57,MediumRisk
C-111652 PartyA_292 PartyB_191,MediumRisk
C-116917 PartyA_173 PartyB_69,LowRisk
C-100825 PartyA_126 PartyB_24,MediumRisk
C-100704 PartyA_72 PartyB_121,MediumRisk
C-115243 PartyA_64 PartyB_258,MediumRisk
C-119935 PartyA_192 PartyB_142,MediumRisk
C-112204 PartyA_124 PartyB_221,MediumRisk
C-102655 PartyA_42 PartyB_133,MediumRisk
C-109592 PartyA_173 PartyB_45,MediumRisk
C-118228 PartyA_244 PartyB_86,MediumRisk
C-118105 PartyA_92 PartyB_252,MediumRisk
C-113927 PartyA_203 PartyB_115,LowRisk
C-110529 PartyA_184 PartyB_276,MediumRisk
C-122430 PartyA_87 PartyB_211,MediumRisk
C-103442 PartyA_128 PartyB_167,MediumRisk
C-115393 PartyA_121 PartyB_161,MediumRisk
C-106820 PartyA_73 PartyB_144,MediumRisk
C-115533 PartyA_161 PartyB_286,MediumRisk
C-122354 PartyA_94 PartyB_197,MediumRisk
C-123910 PartyA_89 PartyB_84,MediumRisk
C-102337 PartyA_22 PartyB_61,HighRisk
C-108638 PartyA_43 PartyB_59,HighRisk
C-104872 PartyA_190 PartyB_283,HighRisk
C-103066 PartyA_267 PartyB_249,HighRisk
C-107982 PartyA_78 PartyB_185,HighRisk
C-121104 PartyA_208 PartyB_35,HighRisk
C-118893 PartyA_51 PartyB_29,HighRisk
C-103909 PartyA_131 PartyB_234,MediumRisk
C-118236 PartyA_145 PartyB_276,MediumRisk
C-102639 PartyA_48 PartyB_142,MediumRisk
C-117060 PartyA_58 PartyB_87,MediumRisk
C-100703 PartyA_249 PartyB_11,HighRisk
C-105172 PartyA_117 PartyB_60,HighRisk
C-101934 PartyA_248 PartyB_92,HighRisk
C-116979 PartyA_300 PartyB_284,MediumRisk
C-104694 PartyA_286 PartyB_12,MediumRisk
C-115860 PartyA_211 PartyB_13,MediumRisk
C-105526 PartyA_40 PartyB_69,MediumRisk
C-116270 PartyA_144 PartyB_133,MediumRisk
C-108031 PartyA_126 PartyB_123,MediumRisk
C-102804 PartyA_126 PartyB_287,HighRisk
C-108272 PartyA_141 PartyB_5,MediumRisk
C-117363 PartyA_288 PartyB_145,MediumRisk
C-115873 PartyA_179 PartyB_66,MediumRisk
C-108653 PartyA_285 PartyB_256,MediumRisk
C-104661 PartyA_267 PartyB_50,MediumRisk
C-108945 PartyA_174 PartyB_292,MediumRisk
C-111114 PartyA_107 PartyB_266,MediumRisk
C-103766 PartyA_85 PartyB_286,MediumRisk
C-119246 PartyA_150 PartyB_64,MediumRisk
C-119548 PartyA_67 PartyB_79,MediumRisk
C-116203 PartyA_33 PartyB_150,LowRisk
C-104129 PartyA_254 PartyB_283,MediumRisk
C-101049 PartyA_271 PartyB_264,HighRisk
C-108667 PartyA_115 PartyB_83,MediumRisk
C-116287 PartyA_242 PartyB_296,MediumRisk
C-114322 PartyA_69 PartyB_280,MediumRisk
C-124270 PartyA_57 PartyB_233,MediumRisk
C-100171 PartyA_45 PartyB_34,HighRisk
C-100789 PartyA_59 PartyB_138,MediumRisk
C-117706 PartyA_284 PartyB_128,HighRisk
C-116150 PartyA_193 PartyB_93,LowRisk
C-110048 PartyA_206 PartyB_84,HighRisk
C-104617 PartyA_230 PartyB_51,HighRisk
C-114393 PartyA_277 PartyB_179,HighRisk
C-100908 PartyA_43 PartyB_63,MediumRisk
C-116146 PartyA_295 PartyB_100,MediumRisk
C-124148 PartyA_148 PartyB_266,MediumRisk
C-102293 PartyA_77 PartyB_271,LowRisk
C-112690 PartyA_259 PartyB_112,MediumRisk
C-110033 PartyA_182 PartyB_234,MediumRisk
C-107273 PartyA_1 PartyB_300,MediumRisk
C-105651 PartyA_230 PartyB_228,MediumRisk
C-122572 PartyA_200 PartyB_131,HighRisk
C-100757 PartyA_286 PartyB_137,MediumRisk
C-119126 PartyA_208 PartyB_117,HighRisk
C-104121 PartyA_207 PartyB_210,HighRisk
C-120275 PartyA_133 PartyB_45,MediumRisk
C-109393 PartyA_161 PartyB_229,MediumRisk
C-108303 PartyA_175 PartyB_71,MediumRisk
C-122759 PartyA_191 PartyB_249,HighRisk
C-107229 PartyA_43 PartyB_239,MediumRisk
C-101701 PartyA_100 PartyB_157,MediumRisk
C-105879 PartyA_197 PartyB_271,MediumRisk
C-123840 PartyA_178 PartyB_283,MediumRisk
C-100056 PartyA_127 PartyB_103,MediumRisk
C-116108 PartyA_180 PartyB_172,HighRisk
C-100978 PartyA_125 PartyB_108,MediumRisk
C-117220 PartyA_34 PartyB_198,MediumRisk
C-119099 PartyA_72 PartyB_109,HighRisk
C-101499 PartyA_12 PartyB_278,MediumRisk
C-107730 PartyA_156 PartyB_43,MediumRisk
C-107570 PartyA_57 PartyB_261,MediumRisk
C-106194 PartyA_77 PartyB_78,HighRisk
C-120401 PartyA_202 PartyB_149,LowRisk
C-111746 PartyA_58 PartyB_142,MediumRisk
C-108301 PartyA_268 PartyB_111,HighRisk
C-115062 PartyA_129 PartyB_155,HighRisk
C-104960 PartyA_17 PartyB_180,MediumRisk
C-121828 PartyA_72 PartyB_259,MediumRisk
C-124243 PartyA_237 PartyB_128,MediumRisk
C-112269 PartyA_89 PartyB_92,MediumRisk
C-104364 PartyA_273 PartyB_207,MediumRisk
C-122744 PartyA_34 PartyB_172,MediumRisk
C-111858 PartyA_252 PartyB_243,MediumRisk
C-113291 PartyA_55 PartyB_214,MediumRisk
C-115528 PartyA_209 PartyB_155,HighRisk
C-114371 PartyA_92 PartyB_131,MediumRisk
C-115712 PartyA_252 PartyB_8,HighRisk
C-118707 PartyA_109 PartyB_270,MediumRisk
C-111578 PartyA_215 PartyB_120,MediumRisk
C-107699 PartyA_72 PartyB_220,LowRisk
C-120505 PartyA_196 PartyB_141,MediumRisk
C-114353 PartyA_93 PartyB_136,MediumRisk
C-106639 PartyA_66 PartyB_36,LowRisk
C-116332 PartyA_255 PartyB_156,MediumRisk
C-117465 PartyA_77 PartyB_108,HighRisk
C-118355 PartyA_121 PartyB_140,HighRisk
C-102416 PartyA_278 PartyB_230,LowRisk
C-124664 PartyA_113 PartyB_131,MediumRisk
C-101614 PartyA_51 PartyB_225,MediumRisk
C-119298 PartyA_274 PartyB_198,LowRisk
C-109273 PartyA_48 PartyB_117,HighRisk
C-108976 PartyA_251 PartyB_186,MediumRisk
C-122685 PartyA_11 PartyB_248,HighRisk
C-113213 PartyA_29 PartyB_97,HighRisk
C-122957 PartyA_75 PartyB_286,HighRisk
C-102366 PartyA_290 PartyB_208,HighRisk
C-120850 PartyA_40 PartyB_259,MediumRisk
C-109347 PartyA_33 PartyB_255,MediumRisk
C-119650 PartyA_156 PartyB_116,MediumRisk
C-104786 PartyA_96 PartyB_163,MediumRisk
C-103996 PartyA_10 PartyB_69,MediumRisk
C-107074 PartyA_200 PartyB_177,MediumRisk
C-118854 PartyA_213 PartyB_92,LowRisk
C-107540 PartyA_222 PartyB_149,MediumRisk
C-103679 PartyA_201 PartyB_167,MediumRisk
C-124816 PartyA_13 PartyB_179,MediumRisk
C-120272 PartyA_114 PartyB_246,MediumRisk
C-115782 PartyA_248 PartyB_25,MediumRisk
C-121247 PartyA_202 PartyB_19,MediumRisk
C-118561 PartyA_70 PartyB_97,HighRisk
C-117351 PartyA_77 PartyB_32,HighRisk
C-120157 PartyA_122 PartyB_11,HighRisk
C-119666 PartyA_155 PartyB_135,HighRisk
C-122342 PartyA_211 PartyB_17,MediumRisk
C-119324 PartyA_103 PartyB_19,MediumRisk
C-108408 PartyA_289 PartyB_38,MediumRisk
C-121574 PartyA_230 PartyB_93,MediumRisk
C-104970 PartyA_60 PartyB_40,MediumRisk
C-121880 PartyA_220 PartyB_106,MediumRisk
C-105531 PartyA_282 PartyB_124,MediumRisk
C-117673 PartyA_32 PartyB_155,HighRisk
C-114761 PartyA_22 PartyB_82,HighRisk
C-106101 PartyA_28 PartyB_118,MediumRisk
C-106395 PartyA_37 PartyB_215,HighRisk
C-124216 PartyA_6 PartyB_69,MediumRisk
C-105608 PartyA_185 PartyB_80,MediumRisk
C-111552 PartyA_297 PartyB_102,HighRisk
C-113314 PartyA_92 PartyB_138,MediumRisk
C-108093 PartyA_66 PartyB_86,HighRisk
C-121379 PartyA_240 PartyB_146,HighRisk
C-104878 PartyA_258 PartyB_246,HighRisk
C-103804 PartyA_83 PartyB_192,MediumRisk
C-108771 PartyA_137 PartyB_110,LowRisk
C-124505 PartyA_1 PartyB_174,MediumRisk
C-106486 PartyA_4 PartyB_68,MediumRisk
C-115858 PartyA_271 PartyB_223,HighRisk
C-117720 PartyA_107 PartyB_218,MediumRisk
C-107663 PartyA_122 PartyB_140,MediumRisk
C-124458 PartyA_258 PartyB_178,LowRisk
C-112795 PartyA_6 PartyB_45,MediumRisk
C-118712 PartyA_74 PartyB_226,MediumRisk
C-110489 PartyA_109 PartyB_97,MediumRisk
C-117746 PartyA_265 PartyB_293,MediumRisk
C-114876 PartyA_249 PartyB_53,MediumRisk
C-107546 PartyA_297 PartyB_162,HighRisk
C-115813 PartyA_3 PartyB_279,MediumRisk
C-107694 PartyA_296 PartyB_13,LowRisk
C-108955 PartyA_33 PartyB_87,HighRisk
C-114440 PartyA_161 PartyB_2,HighRisk
C-116934 PartyA_129 PartyB_123,MediumRisk
C-124171 PartyA_135 PartyB_41,MediumRisk
C-108836 PartyA_67 PartyB_210,MediumRisk
C-116771 PartyA_1 PartyB_57,MediumRisk
C-118261 PartyA_212 PartyB_257,LowRisk
C-118000 PartyA_39 PartyB_135,MediumRisk
C-115756 PartyA_277 PartyB_243,MediumRisk
C-118907 PartyA_43 PartyB_259,MediumRisk
C-102340 PartyA_82 PartyB_76,MediumRisk
C-109381 PartyA_2 PartyB_220,LowRisk
C-102913 PartyA_150 PartyB_278,MediumRisk
C-122691 PartyA_15 PartyB_6,MediumRisk
C-124771 PartyA_169 PartyB_73,LowRisk
C-107004 PartyA_178 PartyB_251,MediumRisk
C-120105 PartyA_246 PartyB_241,MediumRisk
C-117803 PartyA_75 PartyB_240,HighRisk
C-106227 PartyA_21 PartyB_155,HighRisk
C-111788 PartyA_66 PartyB_144,LowRisk
C-110590 PartyA_296 PartyB_84,MediumRisk
C-120741 PartyA_180 PartyB_212,HighRisk
C-109394 PartyA_292 PartyB_213,MediumRisk
C-119039 PartyA_145 PartyB_243,LowRisk
C-107207 PartyA_220 PartyB_176,MediumRisk
C-113715 PartyA_210 PartyB_249,LowRisk
C-113588 PartyA_218 PartyB_20,HighRisk
C-102477 PartyA_214 PartyB_214,MediumRisk
C-108674 PartyA_92 PartyB_256,MediumRisk
C-114611 PartyA_91 PartyB_67,MediumRisk
C-118704 PartyA_98 PartyB_35,MediumRisk
C-121496 PartyA_248 PartyB_212,HighRisk
C-104558 PartyA_31 PartyB_173,MediumRisk
C-117735 PartyA_223 PartyB_76,HighRisk
C-107904 PartyA_6 PartyB_199,MediumRisk
C-121096 PartyA_116 PartyB_54,MediumRisk
C-124994 PartyA_137 PartyB_89,LowRisk
C-122018 PartyA_242 PartyB_1,HighRisk
C-114147 PartyA_98 PartyB_82,LowRisk
C-113676 PartyA_69 PartyB_138,HighRisk
C-107039 PartyA_145 PartyB_133,MediumRisk
C-115242 PartyA_100 PartyB_135,MediumRisk
C-106021 PartyA_190 PartyB_51,HighRisk
C-111489 PartyA_206 PartyB_95,HighRisk
C-101126 PartyA_262 PartyB_40,MediumRisk
C-103939 PartyA_61 PartyB_86,HighRisk
C-107308 PartyA_30 PartyB_170,MediumRisk
C-124514 PartyA_129 PartyB_65,MediumRisk
C-106634 PartyA_265 PartyB_43,MediumRisk
C-121311 PartyA_235 PartyB_47,MediumRisk
C-115392 PartyA_109 PartyB_25,MediumRisk
C-119114 PartyA_293 PartyB_291,HighRisk
C-122377 PartyA_227 PartyB_157,HighRisk
C-101669 PartyA_83 PartyB_290,MediumRisk
C-117379 PartyA_80 PartyB_108,MediumRisk
C-121428 PartyA_24 PartyB_197,MediumRisk
C-108176 PartyA_286 PartyB_249,MediumRisk
C-100938 PartyA_282 PartyB_254,MediumRisk
C-122617 PartyA_33 PartyB_14,MediumRisk
C-124423 PartyA_205 PartyB_181,MediumRisk
C-117164 PartyA_4 PartyB_227,MediumRisk
C-103898 PartyA_47 PartyB_222,MediumRisk
C-113768 PartyA_102 PartyB_6,MediumRisk
C-106744 PartyA_152 PartyB_277,HighRisk
C-107919 PartyA_5 PartyB_85,HighRisk
C-112922 PartyA_83 PartyB_247,HighRisk
C-120839 PartyA_232 PartyB_284,MediumRisk
C-106156 PartyA_209 PartyB_283,MediumRisk
C-103312 PartyA_203 PartyB_190,MediumRisk
C-100479 PartyA_41 PartyB_217,MediumRisk
C-101596 PartyA_112 PartyB_190,HighRisk
C-119454 PartyA_222 PartyB_37,MediumRisk
C-113842 PartyA_33 PartyB_52,MediumRisk
C-124269 PartyA_114 PartyB_259,MediumRisk
C-113885 PartyA_49 PartyB_132,HighRisk
C-122892 PartyA_208 PartyB_248,MediumRisk
C-110679 PartyA_112 PartyB_250,MediumRisk
C-110038 PartyA_294 PartyB_288,LowRisk
C-115075 PartyA_7 PartyB_261,HighRisk
C-108473 PartyA_286 PartyB_259,MediumRisk
C-113638 PartyA_4 PartyB_248,HighRisk
C-110379 PartyA_203 PartyB_142,HighRisk
C-108839 PartyA_250 PartyB_21,MediumRisk
C-118894 PartyA_35 PartyB_94,MediumRisk
C-111805 PartyA_140 PartyB_187,MediumRisk
C-118411 PartyA_265 PartyB_242,HighRisk
C-113222 PartyA_88 PartyB_248,HighRisk
C-121600 PartyA_113 PartyB_84,HighRisk
C-105715 PartyA_67 PartyB_119,MediumRisk
C-101786 PartyA_273 PartyB_257,MediumRisk
C-111901 PartyA_121 PartyB_11,HighRisk
C-114311 PartyA_114 PartyB_139,HighRisk
C-124724 PartyA_24 PartyB_190,MediumRisk
C-107478 PartyA_240 PartyB_145,HighRisk
C-118953 PartyA_180 PartyB_210,MediumRisk
C-105718 PartyA_48 PartyB_256,MediumRisk
C-115108 PartyA_17 PartyB_258,MediumRisk
C-109415 PartyA_29 PartyB_267,MediumRisk
C-108040 PartyA_55 PartyB_133,MediumRisk
C-122469 PartyA_259 PartyB_106,MediumRisk
C-100883 PartyA_56 PartyB_86,MediumRisk
C-100543 PartyA_286 PartyB_107,MediumRisk
C-115595 PartyA_203 PartyB_39,MediumRisk
C-108798 PartyA_157 PartyB_108,MediumRisk
C-123580 PartyA_248 PartyB_50,HighRisk
C-121873 PartyA_242 PartyB_36,MediumRisk
C-111741 PartyA_27 PartyB_206,MediumRisk
C-116054 PartyA_122 PartyB_234,HighRisk
C-115091 PartyA_216 PartyB_13,MediumRisk
C-104919 PartyA_126 PartyB_55,MediumRisk
C-115980 PartyA_55 PartyB_268,MediumRisk
C-123741 PartyA_50 PartyB_209,HighRisk
C-123446 PartyA_136 PartyB_180,MediumRisk
C-122538 PartyA_113 PartyB_76,MediumRisk
C-120656 PartyA_251 PartyB_207,HighRisk
C-123905 PartyA_208 PartyB_206,MediumRisk
C-101977 PartyA_190 PartyB_173,MediumRisk
C-110795 PartyA_167 PartyB_17,HighRisk
C-122362 PartyA_171 PartyB_240,MediumRisk
C-110336 PartyA_96 PartyB_112,MediumRisk
C-104457 PartyA_254 PartyB_55,MediumRisk
C-124656 PartyA_23 PartyB_70,MediumRisk
C-102160 PartyA_105 PartyB_159,MediumRisk
C-112621 PartyA_84 PartyB_17,MediumRisk
C-107820 PartyA_34 PartyB_58,MediumRisk
C-100990 PartyA_258 PartyB_77,LowRisk
C-119533 PartyA_178 PartyB_143,MediumRisk
C-124401 PartyA_266 PartyB_291,MediumRisk
C-124065 PartyA_122 PartyB_54,MediumRisk
C-105434 PartyA_49 PartyB_277,MediumRisk
C-122444 PartyA_20 PartyB_155,MediumRisk
C-122085 PartyA_224 PartyB_182,LowRisk
C-111513 PartyA_180 PartyB_210,MediumRisk
C-122424 PartyA_66 PartyB_111,MediumRisk
C-116111 PartyA_213 PartyB_296,MediumRisk
C-121459 PartyA_3 PartyB_129,MediumRisk
C-111596 PartyA_91 PartyB_250,MediumRisk
C-100510 PartyA_269 PartyB_22,MediumRisk
C-110129 PartyA_85 PartyB_204,MediumRisk
C-118327 PartyA_248 PartyB_284,MediumRisk
C-108348 PartyA_62 PartyB_4,HighRisk
C-114624 PartyA_61 PartyB_68,MediumRisk
C-109243 PartyA_207 PartyB_111,HighRisk
C-108194 PartyA_115 PartyB_226,MediumRisk
C-100839 PartyA_12 PartyB_291,HighRisk
C-119789 PartyA_213 PartyB_67,MediumRisk
C-121506 PartyA_25 PartyB_262,MediumRisk
C-103957 PartyA_216 PartyB_140,LowRisk
C-104839 PartyA_31 PartyB_113,MediumRisk
C-104889 PartyA_18 PartyB_60,LowRisk
C-121530 PartyA_199 PartyB_41,MediumRisk
C-100762 PartyA_71 PartyB_220,HighRisk
C-116735 PartyA_68 PartyB_218,MediumRisk
C-120404 PartyA_285 PartyB_291,MediumRisk
C-104840 PartyA_242 PartyB_144,MediumRisk
C-118857 PartyA_143 PartyB_104,MediumRisk
C-112956 PartyA_54 PartyB_201,MediumRisk
C-107076 PartyA_152 PartyB_200,MediumRisk
C-101142 PartyA_164 PartyB_92,MediumRisk
C-111655 PartyA_184 PartyB_30,LowRisk
C-106189 PartyA_298 PartyB_257,MediumRisk
C-112203 PartyA_218 PartyB_225,MediumRisk
C-115604 PartyA_214 PartyB_77,MediumRisk
C-111920 PartyA_148 PartyB_274,MediumRisk
C-114729 PartyA_247 PartyB_88,MediumRisk
C-124051 PartyA_4 PartyB_77,MediumRisk
C-105461 PartyA_220 PartyB_117,LowRisk
C-118973 PartyA_230 PartyB_196,MediumRisk
C-105156 PartyA_219 PartyB_253,HighRisk
C-101801 PartyA_70 PartyB_153,MediumRisk
C-104756 PartyA_173 PartyB_15,HighRisk
C-111295 PartyA_109 PartyB_279,MediumRisk
C-114081 PartyA_80 PartyB_59,MediumRisk
C-123353 PartyA_1 PartyB_10,MediumRisk
C-124823 PartyA_291 PartyB_291,MediumRisk
C-100530 PartyA_41 PartyB_245,MediumRisk
C-120355 PartyA_28 PartyB_33,HighRisk
C-114584 PartyA_231 PartyB_120,MediumRisk
C-109827 PartyA_280 PartyB_79,MediumRisk
C-101919 PartyA_289 PartyB_138,MediumRisk
C-110945 PartyA_106 PartyB_162,HighRisk
C-112824 PartyA_124 PartyB_224,MediumRisk
C-100124 PartyA_167 PartyB_291,MediumRisk
C-118405 PartyA_97 PartyB_63,HighRisk
C-122558 PartyA_127 PartyB_282,MediumRisk
C-124536 PartyA_253 PartyB_58,MediumRisk
C-110032 PartyA_257 PartyB_232,MediumRisk
C-116233 PartyA_128 PartyB_31,HighRisk
C-101949 PartyA_162 PartyB_118,MediumRisk
C-123800 PartyA_14 PartyB_212,HighRisk
C-117700 PartyA_116 PartyB_103,MediumRisk
C-116700 PartyA_92 PartyB_82,MediumRisk
C-122079 PartyA_105 PartyB_122,MediumRisk
C-111366 PartyA_148 PartyB_293,HighRisk
C-110604 PartyA_79 PartyB_280,LowRisk
C-122986 PartyA_255 PartyB_155,MediumRisk
C-111429 PartyA_45 PartyB_248,MediumRisk
C-112314 PartyA_288 PartyB_263,MediumRisk
C-113220 PartyA_195 PartyB_104,MediumRisk
C-110571 PartyA_48 PartyB_282,MediumRisk
C-113614 PartyA_162 PartyB_133,MediumRisk
C-118168 PartyA_238 PartyB_199,LowRisk
C-124644 PartyA_43 PartyB_148,MediumRisk
C-122910 PartyA_148 PartyB_219,MediumRisk
C-106341 PartyA_274 PartyB_251,MediumRisk
C-111068 PartyA_80 PartyB_237,HighRisk
C-124432 PartyA_34 PartyB_92,MediumRisk
C-100847 PartyA_153 PartyB_201,LowRisk
C-119496 PartyA_220 PartyB_92,MediumRisk
C-119415 PartyA_39 PartyB_52,HighRisk
C-107894 PartyA_55 PartyB_157,MediumRisk
C-115915 PartyA_204 PartyB_103,HighRisk
C-101903 PartyA_209 PartyB_130,LowRisk
C-117414 PartyA_99 PartyB_110,MediumRisk
C-117842 PartyA_136 PartyB_90,MediumRisk
C-106679 PartyA_1 PartyB_154,HighRisk
C-115212 PartyA_230 PartyB_72,MediumRisk
C-104335 PartyA_6 PartyB_8,MediumRisk
C-101183 PartyA_243 PartyB_108,HighRisk
C-112294 PartyA_193 PartyB_112,LowRisk
C-111118 PartyA_118 PartyB_105,LowRisk
C-103060 PartyA_55 PartyB_97,MediumRisk
C-103859 PartyA_54 PartyB_108,MediumRisk
C-122660 PartyA_248 PartyB_11,LowRisk
C-114176 PartyA_192 PartyB_35,MediumRisk
C-100288 PartyA_266 PartyB_261,HighRisk
C-109293 PartyA_2 PartyB_140,MediumRisk
C-109805 PartyA_150 PartyB_125,MediumRisk
